1420,1273
792,1469
1162,1089
1410,799
272,373
1008,119
1194,473
1170,1179
882,311
514,501
948,757
1340,285
680,911
616,237
886,885
1400,1015
420,1209
410,475
514,861
882,115
126,783
1078,1197
694,623
420,741
1402,857
704,741
216,691
374,517
410,553
1452,109
1086,1313
410,577
662,1499
904,957
1172,957
314,1323
680,77
420,1025
252,9
144,541
650,1347
908,59
1410,1239
1194,1103
252,597
732,1297
1242,1459
966,1289
740,1321
680,501
604,847
948,957
566,1451
1214,1287
732,897
76,247
990,917
126,353
1012,741
448,227
416,691
1402,861
1474,501
704,1459
946,487
898,437
206,475
886,933
1208,1469
1418,387
548,129
1172,553
892,611
1402,353
694,1313
686,1197
806,849
570,769
838,621
566,857
2,155
1162,623
922,849
402,917
688,471
1194,129
850,501
420,473
826,1239
680,1337
1400,519
312,1365
118,611
704,1409
1110,953
680,1409
850,893
886,1347
1340,917
1278,123
1056,1035
892,753
422,1065
290,1103
990,289
694,753
694,519
1248,1499
1460,611
514,311
1070,139
162,595
1420,727
1248,1035
1416,741
216,1025
264,893
828,1105
522,1409
908,201
1312,1065
444,691
1196,119
674,753
902,769
456,1183
740,845
1056,1451
662,783
448,1313
1248,1123
1012,129
130,135
72,285
1302,1321
688,1499
902,1347
1302,1143
1090,597
172,783
410,267
40,1297
568,1323
732,221
1410,971
966,121
374,1451
38,1403
276,1321
2,1287
274,1403
696,1273
76,1209
1018,1275
1416,883
1018,77
1160,753
1196,623
36,1123
1436,119
1214,123
290,577
1344,1157
1402,1305
36,59
1214,541
742,121
1402,373
570,305
1242,1289
456,475
250,201
570,1157
1452,813
636,115
456,1451
272,77
264,969
1160,897
458,1137
1220,1469
674,955
1402,623
642,1389
410,957
826,857
252,783
1194,957
990,1285
966,883
1436,155
680,353
922,221
1162,1365
1074,1285
680,933
1400,1441
1054,109
904,1273
422,691
60,897
642,1323
1208,955
1090,917
882,845
76,353
72,9
36,457
1208,1409
502,247
172,611
182,541
390,1313
240,885
118,861
480,487
1214,1361
184,217
1312,475
904,1337
1340,473
696,217
1196,1025
942,1459
792,311
1436,1225
8,285
616,89
142,1183
314,753
732,1337
172,9
314,1289
1278,1089
206,1137
1344,1469
390,471
172,135
94,1403
1344,831
390,1061
806,883
274,957
1078,285
1232,741
216,517
1008,285
1232,1143
240,1025
1238,911
78,1249
38,487
1214,139
78,211
172,911
686,89
694,1
250,89
658,135
160,1209
1162,1015
704,1305
1070,693
904,741
188,1499
1436,139
108,59
990,1321
272,847
1410,237
904,1105
482,985
444,201
78,805
182,1445
1352,9
32,45
1194,1035
1172,59
458,45
1214,761
506,933
450,1347
1162,1337
1418,1469
174,201
886,1297
570,987
1134,1285
402,475
312,769
902,487
1238,543
144,135
948,971
942,1229
72,1389
662,1065
450,577
184,1239
1278,1285
1134,15
680,517
1162,247
1302,139
1086,1299
32,237
172,517
1400,1499
806,471
188,1297
696,1489
1216,1239
1498,45
416,771
