672,1791
966,1047
204,83
1746,1657
462,347
1040,1713
596,1119
508,1443
316,793
674,1343
1242,69
476,477
1472,1447
102,1415
72,703
1010,1221
136,1413
312,1795
1398,1397
180,1183
1242,385
514,531
1192,439
88,703
402,525
312,337
158,343
236,1047
1584,673
1506,637
524,753
1206,733
16,1343
516,1119
1174,1385
1584,69
692,1423
646,525
1342,1441
1204,1137
1268,521
964,1219
1500,373
1254,1385
1330,673
1390,1343
1746,581
92,1383
538,1177
314,1775
0,679
862,587
1182,653
312,75
476,1155
640,123
698,745
576,1281
1154,95
204,439
1680,499
1146,1447
114,1049
1164,1049
1610,867
1584,1539
1206,1775
506,643
1192,1413
462,1745
1328,1275
804,1791
1068,505
1192,1377
538,1357
1694,615
516,385
16,1745
416,517
1068,211
342,1371
1574,967
764,1251
88,169
764,39
1058,1029
1680,505
204,555
1204,281
1330,807
1330,967
1114,1621
506,861
1206,413
766,241
538,171
514,1155
1694,673
756,1265
1306,69
316,1673
1330,1745
430,569
1192,829
1058,1485
1518,1485
1034,1795
1066,1177
1508,1253
764,45
1536,283
1608,169
204,1533
1608,703
158,73
1536,613
538,867
1052,1539
1472,41
1500,1285
1182,45
596,981
1604,1545
1748,1253
1242,1443
1748,1281
290,1537
72,1551
1422,613
204,499
1610,521
1652,669
1294,343
1018,161
100,653
508,301
204,587
178,525
726,963
1500,83
1660,1397
1514,1335
312,1551
1282,613
1018,1415
764,31
1204,73
1142,347
204,807
516,653
1748,1621
1066,1393
88,1251
954,337
1422,505
1792,531
508,161
698,1423
776,1335
524,477
102,1477
180,99
1342,99
150,65
698,755
508,555
646,1415
1282,703
554,169
88,1155
114,1137
736,905
1762,69
1748,1443
1682,241
1446,703
462,499
1242,1253
1010,1441
232,1049
1224,439
1306,1019
40,981
1100,1447
1058,45
22,385
1446,851
1584,283
178,385
1066,505
1146,1713
102,517
1398,1423
698,419
558,347
816,1585
1788,1183
776,1183
936,1397
1114,477
1422,83
298,1397
866,1137
20,643
72,1177
1502,1545
1100,1423
236,521
1268,859
1660,69
1792,69
180,505
236,95
264,145
954,1353
28,505
158,1603
1142,1335
136,323
1430,343
1716,747
766,531
964,1613
514,1745
1430,1221
1682,315
316,1029
846,755
698,339
932,1657
178,145
692,1441
640,587
698,1447
464,981
314,1275
114,439
1610,1285
1164,815
1052,1767
402,167
590,1585
736,161
1718,569
1398,1775
230,1539
1052,587
136,555
590,643
1052,517
1482,145
982,793
964,669
846,1713
1142,1253
464,531
808,1357
72,673
1680,1343
736,347
402,531
1114,1371
862,1029
776,1745
16,89
88,323
982,99
1508,1155
232,1155
212,229
178,517
72,339
596,1353
1330,963
1306,1143
1508,283
850,583
1482,1767
430,1503
698,477
946,1107
692,1449
158,229
576,1183
756,1037
28,1221
646,861
1154,171
672,1377
1342,1155
866,499
430,1177
672,963
476,703
1042,167
674,1477
20,755
1206,73
136,703
692,1281
558,1383
476,581
1398,753
92,1047
1328,1381
402,643
1716,773
1746,1125
16,1155
576,1603
150,1713
862,235
1114,1219
20,967
986,669
970,339
1716,75
516,1183
40,1183
804,829
576,1485
298,39
1652,531
506,39
402,39
1660,1657
1114,89
850,283
1660,83
1518,123
0,905
1068,637
462,343
862,667
92,1275
636,95
16,525
28,235
518,505
1206,637
1204,1155
1010,753
694,1353
692,1203
726,337
1608,1551
516,1381
576,1443
316,981
612,69
1284,1335
1792,339
612,45
430,235
1660,99
1068,31
1342,1551
402,1775
554,1551
1058,31
1508,373
1514,525
964,807
1224,343
1502,587
648,1603
756,1253
236,643
1294,703
1422,861
290,1393
596,755
514,1353
776,1219
970,1447
464,499
508,851
1142,859
1042,963
698,1477
1608,851
862,1443
1174,337
596,373
1506,1037
648,753
1610,815
462,1125
1068,679
1390,283
982,241
982,73
1762,1029
756,1251
102,1377
672,521
314,1383
1604,1397
180,531
1034,1603
986,1343
1206,1551
1192,745
158,745
1242,555
786,229
528,343
1502,161
866,323
1422,283
464,569
554,1143
314,1795
1146,1745
850,1343
1446,1155
764,1155
236,1381
22,1221
596,1447
478,1613
866,1441
402,1393
516,807
1482,967
1716,1019
1134,793
590,1029
402,123
378,1253
964,1353
1146,1377
506,1485
1206,555
88,1485
204,859
1068,339
518,75
1328,207
554,347
1694,1049
316,343
1294,679
1506,1107
576,373
850,83
1154,169
514,747
1034,507
672,653
1282,861
1430,555
22,1143
986,807
0,1137
476,1281
22,1447
1294,229
1608,315
240,373
766,1767
1182,1275
402,1219
1398,1177
932,207
862,241
1746,583
1610,615
756,169
236,1221
20,241
528,1003
212,1037
1010,99
1514,1533
264,1183
312,793
1268,1503
136,283
430,1019
464,1353
508,1449
1100,673
808,905
1134,477
40,905
290,499
966,1413
1306,347
1040,1673
674,337
1018,1203
1550,343
1154,505
804,95
1254,373
1268,733
1200,1125
506,1679
776,1281
1762,1383
1446,1753
230,169
1610,207
16,1551
464,339
1514,1613
726,905
1718,169
866,851
1536,655
462,229
1100,1673
378,679
1682,229
430,655
22,1397
1066,679
1390,667
1206,1125
982,773
430,123
726,1029
102,1393
1716,419
756,171
766,569
1680,1673
1682,45
0,1285
726,73
1762,1551
850,31
298,465
1748,211
508,1791
636,1539
232,1353
114,1613
786,211
846,1385
1068,499
866,905
648,89
290,339
1100,861
1200,1767
1608,867
312,1343
862,1679
804,343
402,981
1536,1503
314,1385
1400,1537
1640,1335
1422,829
508,283
1574,1343
982,569
1066,747
1206,905
1536,241
1574,1125
158,301
612,1107
1204,1413
236,41
648,747
1114,747
1716,301
646,851
114,667
648,963
648,1415
1410,755
776,679
430,1415
1068,581
674,637
1100,41
646,323
694,1047
1500,323
1134,1447
816,211
150,655
1518,169
636,1151
312,1183
1574,525
1134,507
1518,583
298,615
92,281
22,439
808,1377
28,1151
40,637
954,1281
264,465
1550,753
1328,283
538,1383
1242,673
1010,1281
1550,413
636,83
514,167
240,793
1182,1449
846,339
1040,1539
1640,1551
1666,1251
646,1343
290,1397
1410,413
1284,499
316,1443
1550,1275
1716,413
1224,733
1010,439
1018,1019
516,1551
1482,1371
558,1613
1716,505
1164,465
298,1221
1284,793
136,643
1472,83
72,301
1518,75
1066,171
846,1177
1268,1713
1068,1415
20,1377
232,967
804,807
298,637
1680,655
240,281
866,439
1342,581
1694,1003
1018,967
1068,1477
1330,1377
528,323
558,323
1282,1503
936,1155
204,1443
102,99
1164,1143
1422,73
1506,1679
1114,1281
0,1019
1640,169
312,1003
804,667
1010,477
88,1029
954,1447
1342,1377
1792,569
1574,583
114,653
314,281
970,283
964,703
312,583
1762,1585
1792,615
1536,963
518,1775
816,655
72,1585
970,1119
1610,1447
1762,207
1788,773
212,747
612,39
212,171
312,65
1792,373
1550,1385
612,235
986,211
1422,145
518,83
776,861
1472,505
1666,1441
1398,75
640,525
1052,419
1390,753
1254,413
22,419
966,95
1342,1357
698,65
1640,439
1268,637
316,315
1610,1221
1508,1397
766,207
88,1371
1192,337
970,211
936,747
1748,1183
20,339
236,587
298,281
946,861
1114,337
1666,1049
1584,1775
1328,505
816,241
1010,1125
648,99
514,123
954,505
1066,241
766,1545
1200,753
1610,505
298,373
478,241
232,123
590,1151
1010,1275
946,323
212,703
150,1107
514,815
764,211
966,587
312,1335
232,1679
430,1613
1224,1791
314,283
846,1613
264,207
1748,793
464,773
554,555
1410,1443
1182,95
854,1177
1142,1381
1100,1533
316,1137
1284,1539
204,1029
1146,793
1284,981
1174,69
232,477
1610,963
1574,1143
0,531
312,1423
1142,1447
28,1485
982,1357
1294,613
1182,323
1792,1183
1306,1335
150,1125
28,1537
158,75
1306,41
1604,1285
648,1539
764,829
40,343
672,477
92,1221
72,211
640,1275
92,1281
554,413
1422,281
1574,1119
158,531
1746,161
932,1377
816,75
1306,145
816,31
1174,1377
672,171
596,871
1018,241
430,65
402,1537
528,615
1182,75
416,773
854,419
20,745
314,1281
312,905
1254,521
766,1679
1306,1441
1792,1049
524,1281
92,343
1640,1745
518,1143
804,1551
1134,169
1164,653
1514,1551
596,1143
554,1357
1114,1485
462,1143
1584,1477
970,1353
178,1137
804,1447
1284,1585
1242,281
16,1447
736,1679
1142,793
1482,861
1666,1335
1762,615
1502,807
1330,507
648,1049
88,871
640,89
1040,1177
726,1767
16,1119
518,967
1146,347
378,807
1200,1371
378,1441
640,39
1040,65
88,1613
402,465
986,281
554,65
854,745
1010,1477
1066,861
312,1385
1294,169
1146,963
698,1585
1652,419
1604,871
462,83
204,1049
298,1679
22,1137
1792,1137
1164,637
230,1137
590,859
1792,75
1502,1415
966,1275
516,1477
312,507
1284,283
290,1155
1694,521
22,653
1342,39
508,861
114,99
232,637
982,581
1446,123
808,39
1400,1047
1410,1335
932,859
1398,1253
1294,1585
846,1281
178,867
764,1275
476,95
1066,1183
596,39
204,1177
1206,1545
1254,1219
590,587
508,967
672,587
1018,1745
816,167
1114,1047
1604,1713
764,171
1100,815
316,235
476,587
204,301
1242,521
1400,507
538,1503
1506,747
1040,1447
1718,637
1584,1753
1400,347
804,145
312,521
1398,829
1536,1119
506,1285
1422,939
1328,851
1500,1119
1446,45
1500,95
462,1415
1294,583
1514,281
528,867
1604,301
212,1441
946,981
20,315
776,1251
1040,75
590,1381
1410,281
1472,1151
402,65
114,939
756,1285
40,1281
850,1415
92,65
528,83
1200,1281
212,505
590,89
180,1037
648,1107
854,1003
1694,807
808,323
314,679
1206,1657
1536,1019
1134,229
1694,1383
1536,347
1652,1265
756,531
1640,65
1182,963
102,1137
854,505
698,505
776,73
1034,1047
1282,1381
1174,1657
1716,83
462,413
1748,1353
1100,1621
1204,1371
1242,667
970,477
1506,1415
1042,581
1192,851
954,1795
866,73
846,1545
1410,1119
1508,31
966,39
1608,871
1174,1003
378,1537
232,1125
816,517
528,145
698,531
966,1503
1430,283
524,1137
92,1613
204,385
1306,1221
1328,1029
596,1679
1652,1003
416,871
1146,637
136,1545
150,1143
1410,235
1254,1485
1282,1155
264,343
516,1155
508,1137
1010,1413
970,413
16,323
158,315
1040,1049
694,1533
1718,507
1040,655
640,1679
1446,1281
476,1551
1410,1049
1284,1183
1040,1037
1640,1177
764,167
1224,643
92,1673
1134,45
230,373
640,655
0,851
1652,851
1294,39
150,281
158,679
736,45
982,145
590,1447
764,1545
240,643
1718,1415
1068,733
1584,1125
726,637
528,1585
1164,1657
558,123
636,1221
506,517
508,1221
1154,1253
1604,1203
1500,703
776,301
416,99
180,1155
726,1251
986,1449
240,679
1284,1385
1746,1029
