808,257
712,353
118,167
156,121
38,187
734,319
266,633
116,571
526,567
274,641
796,709
498,197
894,331
802,281
332,305
712,43
102,123
182,147
396,101
22,487
776,441
310,101
48,779
500,409
764,893
558,619
746,433
660,419
58,253
736,149
334,229
726,215
800,223
818,531
294,331
574,539
678,269
834,35
546,187
506,545
470,221
352,77
556,195
142,65
702,857
424,251
628,641
476,285
270,107
322,895
630,845
750,827
290,441
866,499
750,457
342,221
360,843
426,697
536,691
476,883
172,329
142,551
620,321
624,217
716,683
88,851
534,515
848,887
166,493
864,83
292,45
406,613
580,113
150,561
662,335
826,879
194,765
238,543
458,197
712,525
198,315
526,483
728,541
70,257
614,753
536,769
52,865
358,757
686,747
846,225
406,195
670,871
894,633
406,383
126,887
34,827
540,57
196,239
22,689
664,423
500,533
396,869
234,781
854,177
628,623
746,633
148,115
46,835
430,313
856,573
312,419
450,707
196,131
152,119
690,487
722,607
94,223
848,245
670,807
716,91
856,427
318,401
606,895
826,561
892,203
342,141
88,711
76,799
310,11
394,515
746,195
256,585
238,677
734,497
400,455
768,483
470,889
510,243
462,795
762,575
610,293
468,225
748,675
258,835
574,17
90,205
614,835
848,593
74,121
492,681
406,471
500,405
454,669
654,567
536,277
636,399
742,253
238,595
890,821
530,787
32,483
352,717
658,199
896,217
26,763
48,147
370,387
716,699
662,23
624,667
714,607
616,13
834,551
526,707
50,613
390,379
246,527
474,395
652,613
440,673
848,747
258,565
256,169
64,495
654,739
652,855
536,167
258,331
662,547
640,33
436,99
10,357
622,657
234,209
398,31
772,21
176,349
364,607
164,667
764,457
732,463
702,415
674,103
242,285
884,863
252,315
346,633
680,353
700,301
698,309
74,741
52,501
574,417
380,779
224,111
12,181
760,3
120,297
352,81
606,527
18,783
232,465
142,671
562,767
2,201
724,585
126,287
814,159
692,203
16,517
516,635
844,417
124,863
494,275
748,525
796,561
548,499
736,787
308,413
812,521
284,237
842,495
418,687
476,459
882,541
888,583
22,883
814,663
680,765
680,97
68,643
386,125
772,883
524,823
110,13
448,815
504,265
896,353
334,517
80,123
528,315
730,345
784,531
758,739
822,391
18,863
306,591
18,587
496,203
188,577
490,799
196,491
210,303
550,223
430,375
326,747
2,853
