766,175
878,761
790,275
434,231
880,223
256,389
732,81
256,781
20,97
290,805
494,733
804,35
182,381
776,587
392,447
384,369
10,245
874,733
240,763
186,169
842,657
472,235
790,281
546,697
854,527
32,299
368,299
390,31
16,673
284,799
132,31
78,85
516,851
624,253
850,503
638,737
30,399
844,829
240,729
512,719
442,331
578,127
716,787
150,599
212,371
22,315
592,747
696,767
878,221
730,719
504,239
772,375
402,471
182,249
258,157
638,101
296,527
418,317
494,491
756,421
74,73
100,863
542,343
72,23
308,339
182,383
204,463
668,467
376,485
704,747
466,335
630,73
786,725
896,131
416,477
414,147
240,623
120,689
388,139
326,129
610,477
430,57
674,791
530,571
624,335
784,849
300,631
288,705
776,7
454,539
710,885
718,59
160,793
702,641
186,77
624,657
518,41
696,85
744,287
224,203
726,521
18,777
640,465
120,353
270,813
834,785
634,255
846,693
148,541
458,359
564,223
304,169
488,497
474,613
424,129
434,93
546,633
252,315
868,663
164,191
816,221
428,1
264,301
40,701
498,71
90,803
582,881
136,669
898,455
672,311
640,865
248,235
630,343
260,581
446,649
414,335
264,641
614,741
22,307
854,203
844,637
34,539
746,29
436,73
890,237
176,657
26,471
222,593
506,843
262,75
816,497
496,661
654,267
800,399
630,275
44,841
106,175
378,235
742,165
132,279
448,547
124,21
312,27
552,847
362,421
122,859
748,729
684,467
256,605
570,207
106,283
200,349
106,287
704,581
834,133
116,785
548,677
312,883
618,825
758,569
164,121
642,169
860,273
490,681
96,349
22,541
882,577
532,829
574,661
388,835
298,695
454,657
562,225
644,259
682,609
446,877
90,205
694,231
344,217
770,781
740,1
632,335
34,453
114,507
316,563
682,271
246,123
130,653
120,371
822,177
20,529
354,877
520,417
316,97
484,15
834,497
548,609
636,193
126,103
512,5
856,345
820,101
816,597
552,881
760,381
158,67
360,699
208,333
878,859
210,609
414,645
726,503
202,361
652,175
500,73
698,803
644,503
680,193
412,51
694,505
118,727
412,81
724,463
606,313
412,359
20,811
96,311
554,311
118,491
476,295
680,749
438,265
460,569
898,191
792,349
24,741
604,899
868,315
474,43
164,335
628,663
518,693
558,169
86,271
512,305
472,469
134,343
84,697
136,327
96,385
98,93
156,195
316,51
574,711
660,235
778,131
346,633
380,217
156,177
28,787
310,631
432,219
0,641
550,381
798,383
236,389
322,317
410,305
210,51
356,739
494,121
690,617
454,795
862,687
290,543
596,811
494,221
814,765
662,671
778,205
290,701
714,557
674,669
268,619
92,537
454,811
318,133
264,497
142,565
74,339
334,553
830,21
198,301
272,893
220,797
318,893
818,229
92,455
174,809
554,685
438,481
830,201
870,227
826,879
746,315
242,425
270,439
816,293
366,625
814,105
472,719
386,519
214,583
372,803
22,615
826,171
0,117
852,659
392,83
200,283
94,707
602,587
318,313
498,277
448,301
344,559
232,261
698,35
438,589
36,257
156,613
804,703
326,169
158,493
406,409
554,203
542,121
522,15
446,169
420,495
630,177
840,339
122,507
552,485
708,753
242,1
712,281
54,897
624,453
754,715
360,541
228,649
890,889
242,171
218,857
806,103
272,355
736,631
114,107
640,685
180,283
814,443
508,731
218,661
224,155
708,399
230,301
430,317
898,847
66,633
708,197
538,899
872,239
586,857
650,209
880,165
602,255
660,555
620,385
478,241
848,851
150,301
732,51
448,51
832,767
768,419
790,129
400,817
352,875
388,869
46,125
742,13
768,441
584,649
732,189
200,517
276,595
